Date,Open,High,Low,Close,Adj Close,Volume
2022-07-26,84.930000,85.690002,84.830002,85.400002,83.396980,840200
2022-07-27,84.980003,85.400002,84.559998,85.209999,83.211433,781200
2022-07-28,85.980003,88.349998,85.629997,88.260002,86.189903,1401000
2022-07-29,87.029999,89.000000,87.029999,88.220001,86.150841,2022700
2022-08-01,88.599998,89.449997,87.959999,89.209999,87.117622,2062600
2022-08-02,89.419998,91.050003,89.279999,90.239998,88.123466,1907000
2022-08-03,90.250000,91.070000,88.639999,90.830002,88.699623,1433300
2022-08-04,90.949997,91.699997,90.480003,91.000000,88.865646,1746900
2022-08-05,90.669998,91.089996,88.730003,90.379997,88.260178,1555500
2022-08-08,91.040001,91.800003,90.510002,90.930000,88.797287,1391200
2022-08-09,91.260002,92.070000,91.180000,91.629997,89.480858,1467900
2022-08-10,92.120003,92.330002,91.260002,91.650002,89.500397,1278200
2022-08-11,91.610001,92.449997,90.949997,91.610001,89.461327,1418600
2022-08-12,92.190002,93.129997,91.930000,93.110001,90.926140,1105200
2022-08-15,93.199997,93.489998,92.629997,93.309998,91.121460,1500900
2022-08-16,92.949997,94.120003,92.949997,93.580002,91.385132,959600
2022-08-17,93.430000,94.029999,93.269997,93.809998,91.609734,994500
2022-08-18,94.000000,94.410004,93.589996,93.959999,91.756210,737200
2022-08-19,94.150002,94.389999,93.250000,93.629997,91.433952,1217800
2022-08-22,93.410004,93.550003,91.760002,92.260002,90.096085,1054300
2022-08-23,92.199997,92.410004,91.199997,91.760002,89.607811,901300
2022-08-24,91.940002,92.209999,91.349998,92.029999,89.871475,772600
2022-08-25,92.209999,92.910004,91.760002,92.839996,90.662476,739500
2022-08-26,92.860001,92.970001,91.500000,91.599998,89.451569,1089500
2022-08-29,91.279999,92.730003,90.669998,91.889999,89.734772,1099900
2022-08-30,91.610001,92.070000,90.400002,90.769997,88.641029,1210000
2022-08-31,90.809998,90.910004,89.339996,89.690002,87.586372,2520800
2022-09-01,89.830002,91.339996,89.480003,90.870003,88.738686,1237900
2022-09-02,91.050003,91.940002,89.309998,89.550003,87.449654,1156800
2022-09-06,89.660004,90.860001,88.889999,89.150002,87.059029,1239000
2022-09-07,89.930000,92.029999,89.739998,91.820000,89.666405,1843300
2022-09-08,91.500000,92.440002,91.139999,91.419998,89.275780,1239000
2022-09-09,91.739998,92.190002,90.949997,91.629997,89.480858,1420200
2022-09-12,91.830002,92.800003,91.589996,92.540001,90.369522,964800
2022-09-13,91.750000,92.000000,89.250000,89.639999,87.537537,1839800
2022-09-14,89.760002,91.300003,89.610001,90.690002,88.562920,1290200
2022-09-15,89.919998,89.930000,88.089996,88.190002,86.121544,1460800
2022-09-16,88.370003,89.440002,88.070000,88.800003,86.717239,3063500
2022-09-19,88.510002,89.580002,88.070000,89.529999,87.430107,1240300
2022-09-20,88.970001,89.129997,87.820000,88.610001,86.531693,1248600
2022-09-21,89.199997,89.839996,87.820000,87.830002,85.769989,1122500
2022-09-22,87.639999,88.629997,86.790001,87.989998,85.926231,1449400
2022-09-23,86.779999,87.070000,85.860001,86.849998,85.432434,2121500
2022-09-26,86.809998,86.910004,83.790001,84.629997,83.248665,1482800
2022-09-27,84.860001,85.169998,82.349998,82.489998,81.143593,2225900
2022-09-28,83.480003,84.059998,82.199997,83.160004,81.802666,1905800
2022-09-29,82.800003,82.800003,79.489998,79.580002,78.281097,1349800
2022-09-30,80.220001,80.250000,77.610001,77.959999,76.687538,3345500
2022-10-03,79.389999,81.029999,78.639999,80.300003,78.989349,1598100
2022-10-04,80.230003,81.809998,80.040001,81.019997,79.697586,1818000
2022-10-05,79.949997,80.000000,78.010002,78.900002,77.612190,1395600
2022-10-06,78.190002,78.489998,75.389999,75.489998,74.257851,1870400
2022-10-07,75.279999,75.610001,73.739998,74.250000,73.038086,1714600
2022-10-10,74.330002,75.400002,74.300003,74.970001,73.746338,1352100
2022-10-11,74.750000,75.430000,74.250000,74.430000,73.215149,1827400
2022-10-12,74.239998,74.300003,71.720001,71.769997,70.598564,1964300
2022-10-13,70.879997,74.279999,70.540001,73.760002,72.556091,2311600
2022-10-14,74.550003,74.629997,72.019997,72.559998,71.375671,2204600
2022-10-17,73.529999,74.610001,73.529999,73.870003,72.664291,2453200
2022-10-18,75.290001,76.019997,74.910004,75.860001,74.621811,1955800
2022-10-19,74.830002,75.250000,73.790001,74.500000,73.284012,1626500
2022-10-20,74.209999,74.300003,71.260002,71.680000,70.510040,1661400
2022-10-21,71.879997,73.040001,71.330002,72.589996,71.405182,1531100
2022-10-24,72.570000,73.639999,72.019997,72.769997,71.582245,1845300
2022-10-25,72.930000,74.209999,72.870003,74.150002,72.939728,1797400
2022-10-26,74.629997,75.160004,73.529999,74.029999,72.821678,1714100
2022-10-27,74.779999,75.949997,74.570000,74.669998,73.451233,1622300
2022-10-28,74.750000,77.000000,74.750000,76.769997,75.516953,2071400
2022-10-31,76.459999,76.919998,75.820000,76.279999,75.034950,2348000
2022-11-01,76.760002,77.080002,76.059998,76.980003,75.723534,1536900
2022-11-02,77.040001,78.250000,76.199997,76.239998,74.995605,1761100
2022-11-03,75.290001,76.989998,73.680000,76.199997,74.956261,1677200
2022-11-04,76.269997,77.279999,75.580002,77.180000,75.920265,1268200
2022-11-07,77.269997,77.290001,73.940002,75.029999,73.805359,1971300
2022-11-08,75.370003,76.489998,75.129997,75.949997,74.710342,1489100
2022-11-09,75.800003,76.339996,74.790001,74.910004,73.687317,1614100
2022-11-10,77.139999,79.260002,76.150002,79.120003,77.828606,1819000
2022-11-11,78.970001,79.019997,77.320000,78.089996,76.815407,1569900
2022-11-14,78.349998,78.949997,77.669998,77.669998,76.402267,1255700
2022-11-15,78.620003,79.339996,77.620003,78.650002,77.366280,1378600
2022-11-16,78.830002,79.839996,78.830002,79.500000,78.202400,1742100
2022-11-17,78.739998,79.070000,77.680000,78.099998,76.825249,2331700
2022-11-18,79.080002,79.699997,78.860001,79.650002,78.349953,2031800
2022-11-21,79.860001,80.680000,79.860001,80.400002,79.087708,1126200
2022-11-22,80.900002,82.029999,80.430000,81.010002,79.687752,1269600
2022-11-23,80.860001,82.379997,80.650002,82.180000,80.838654,1666500
2022-11-25,82.519997,82.889999,82.150002,82.440002,81.094414,763200
2022-11-28,81.930000,82.440002,81.250000,81.720001,80.386162,1263700
2022-11-29,80.910004,81.699997,80.120003,80.650002,79.333633,1704500
2022-11-30,80.480003,82.930000,80.050003,82.860001,81.507553,3388400
2022-12-01,83.800003,85.680000,83.230003,83.910004,82.540421,2415000
2022-12-02,83.010002,84.000000,82.120003,83.709999,82.343681,1549600
2022-12-05,82.870003,83.919998,82.750000,83.650002,82.284668,1234100
2022-12-06,83.730003,84.370003,82.879997,84.360001,82.983070,1884000
2022-12-07,84.279999,84.540001,83.230003,83.760002,82.392868,1991400
2022-12-08,83.760002,84.669998,83.589996,84.589996,83.209312,1342700
2022-12-09,84.360001,84.839996,83.790001,84.050003,82.678139,1160300
2022-12-12,84.800003,85.790001,83.930000,85.699997,84.301201,1480600
2022-12-13,86.790001,87.580002,85.089996,85.949997,84.547119,2191700
2022-12-14,86.269997,87.709999,85.339996,85.849998,84.448753,1339800
2022-12-15,84.790001,85.070000,83.660004,84.129997,83.376442,1770700
2022-12-16,83.400002,83.650002,81.699997,82.779999,82.038536,3362000
2022-12-19,82.500000,83.540001,82.099998,82.830002,82.088089,1120600
2022-12-20,82.809998,83.080002,81.980003,82.660004,81.919617,1379900
2022-12-21,83.059998,83.989998,82.720001,83.980003,83.227791,1202500
2022-12-22,83.709999,84.000000,81.860001,83.139999,82.395309,1164500
2022-12-23,82.949997,84.339996,82.610001,84.230003,83.475555,892600
2022-12-27,84.550003,85.269997,84.000000,84.970001,84.208923,715100
2022-12-28,85.169998,85.580002,84.089996,84.279999,83.525101,962500
2022-12-29,84.709999,85.470001,84.389999,85.080002,84.317940,605800
2022-12-30,85.099998,85.320000,83.110001,83.839996,83.089043,1050900
2023-01-03,84.510002,84.720001,83.050003,84.220001,83.465637,1266800
2023-01-04,84.879997,85.839996,84.580002,85.330002,84.565697,1502200
2023-01-05,84.580002,85.089996,83.019997,83.750000,82.999847,1210300
2023-01-06,84.930000,86.260002,84.389999,85.800003,85.031487,912400
2023-01-09,85.290001,86.839996,85.180000,85.709999,84.942291,1183600
2023-01-10,85.379997,85.790001,84.910004,85.690002,84.922478,1072800
2023-01-11,86.050003,86.440002,84.989998,85.809998,85.041397,1381200
2023-01-12,86.070000,86.230003,84.870003,85.129997,84.367485,1327000
2023-01-13,84.690002,84.790001,83.059998,84.019997,83.267426,1726100
2023-01-17,84.199997,85.080002,83.629997,83.730003,82.980034,1480800
2023-01-18,84.040001,84.199997,80.769997,81.209999,80.482597,1766000
2023-01-19,81.180000,81.300003,79.730003,79.779999,79.065407,1444100
2023-01-20,79.790001,80.099998,77.389999,79.739998,79.025764,2319600
2023-01-23,79.669998,80.660004,79.339996,79.889999,79.174423,1602500
2023-01-24,80.529999,80.629997,79.120003,80.250000,79.531197,1159100
2023-01-25,79.599998,79.980003,78.889999,79.709999,78.996033,1934700
2023-01-26,79.489998,80.750000,79.309998,80.320000,79.600571,1256900
2023-01-27,80.080002,81.230003,79.559998,80.940002,80.215019,1558400
2023-01-30,80.779999,81.989998,80.620003,81.370003,80.641167,1607400
2023-01-31,81.660004,82.339996,80.519997,82.330002,81.592567,1947600
2023-02-01,81.900002,83.300003,81.489998,82.709999,81.969162,1689000
2023-02-02,83.059998,84.000000,82.230003,83.400002,82.652985,2265900
2023-02-03,82.930000,83.180000,79.519997,80.349998,79.630302,1739600
2023-02-06,80.150002,81.360001,79.750000,81.309998,80.581703,1180400
2023-02-07,80.739998,81.019997,79.480003,80.680000,79.957344,1458100
2023-02-08,80.269997,80.529999,78.750000,79.129997,78.421227,1152200
2023-02-09,79.239998,79.769997,78.080002,78.190002,77.489655,1075100
2023-02-10,78.480003,80.120003,78.059998,80.070000,79.352814,1442700
2023-02-13,80.080002,80.709999,79.949997,80.290001,79.570839,1556600
2023-02-14,81.230003,81.230003,78.739998,78.889999,78.183380,2182200
2023-02-15,78.510002,80.169998,78.400002,79.879997,79.164513,1897200
2023-02-16,78.959999,79.370003,78.540001,78.720001,78.014900,2185000
2023-02-17,78.949997,80.570000,78.489998,80.269997,79.551018,1710100
2023-02-21,79.489998,79.680000,78.250000,78.360001,77.658127,1612400
2023-02-22,78.440002,79.360001,78.139999,78.430000,77.727501,1919600
2023-02-23,78.919998,79.239998,77.750000,78.040001,77.340996,1659600
2023-02-24,77.250000,77.680000,76.660004,77.379997,76.686905,1206500
2023-02-27,77.760002,78.470001,76.720001,77.089996,76.399498,1161300
2023-02-28,76.720001,77.169998,75.309998,75.360001,74.684998,2715500
2023-03-01,74.019997,74.680000,72.930000,73.169998,73.169998,2107600
2023-03-02,73.000000,74.349998,72.839996,74.150002,74.150002,2950700
2023-03-03,74.489998,75.470001,73.410004,75.440002,75.440002,2863600
2023-03-06,75.559998,75.910004,74.959999,75.690002,75.690002,1768500
2023-03-07,75.739998,76.010002,73.790001,74.059998,74.059998,1987800
2023-03-08,74.120003,75.019997,73.519997,74.919998,74.919998,1896000
2023-03-09,75.190002,75.889999,74.010002,74.269997,74.269997,1330200
2023-03-10,74.440002,74.580002,72.459999,72.879997,72.879997,1631000
2023-03-13,73.120003,76.790001,72.830002,74.800003,74.800003,2998900
2023-03-14,75.120003,76.580002,75.120003,75.930000,75.930000,2602200
2023-03-15,75.800003,77.209999,75.150002,76.489998,76.489998,878828
